platform,surface,item_id,label,canonical_content_id,canonical_title,content_group,mapping_status,first_date,last_date,first_offered_date,first_offered_basis,first_offered_confidence,recency_basis,grain,sales,gross,net,source_file
OnlyFans,OF mass message,pdf-message-88dcca4647ea1393,💜 Hi there! This is an updated version of a video you purchased previously!,unmapped:onlyfans:hi-there-this-is-an-updated-version-of-a-video-you-purchased-previousl,💜 Hi there! This is an updated version of a video you purchased previously!,,needs mapping,2023-08-31,2023-08-31,2023-08-31,OF message sent date,medium,message date,supplemental native OF message stats,,0.0,0.0,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-a91481865fb35f06,💜 Here's an updated version of a clip you purchased recently! Thank you for supporting my work!,unmapped:onlyfans:here-s-an-updated-version-of-a-clip-you-purchased-recently-thank-you-f,💜 Here's an updated version of a clip you purchased recently! Thank you for supporting my work!,,needs mapping,2023-09-02,2023-09-02,2023-09-02,OF message sent date,medium,message date,supplemental native OF message stats,,0.0,0.0,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-98cbf44bd02c92ab,💜 Thank you for purchasing this video! This is just an updated version for you!,unmapped:onlyfans:thank-you-for-purchasing-this-video-this-is-just-an-updated-version-fo,💜 Thank you for purchasing this video! This is just an updated version for you!,,needs mapping,2023-09-02,2023-09-02,2023-09-02,OF message sent date,medium,message date,supplemental native OF message stats,,0.0,0.0,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-ed91c4afc866a294,"💜 Hey love, thank you so much for helping me replace my broken mixer. Your support really means a lot. Here’s the special clip I promised, 😘 love it!",unmapped:onlyfans:hey-love-thank-you-so-much-for-helping-me-replace-my-broken-mixer-your,"💜 Hey love, thank you so much for helping me replace my broken mixer. Your support really means a lot. Here’s the special clip I promised, 😘 love it!",,needs mapping,2025-12-05,2025-12-05,2025-12-05,OF message sent date,medium,message date,supplemental native OF message stats,,0.0,0.0,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-b1f8c1605fea91c6,💜 You bought this video a little while ago and I now have an updated version for you to enjoy!,unmapped:onlyfans:you-bought-this-video-a-little-while-ago-and-i-now-have-an-updated-ver,💜 You bought this video a little while ago and I now have an updated version for you to enjoy!,,needs mapping,2023-08-30,2023-08-30,2023-08-30,OF message sent date,medium,message date,supplemental native OF message stats,,0.0,0.0,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-5a64b21d55d367e2,💜 You purchased this video a while ago and I have an updated version! Thank you for supporting my work!,unmapped:onlyfans:you-purchased-this-video-a-while-ago-and-i-have-an-updated-version-tha,💜 You purchased this video a while ago and I have an updated version! Thank you for supporting my work!,,needs mapping,2023-09-01,2023-09-01,2023-09-01,OF message sent date,medium,message date,supplemental native OF message stats,,0.0,0.0,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-4fd301299b64f967,"Hi babe! I had so much fun baking this holiday season, thank you again for your contribution. I hope you’ll enjoy watching a little oily belly 😘 a new chocolate chip cookie recipe!",unmapped:onlyfans:hi-babe-i-had-so-much-fun-baking-this-holiday-season-thank-you-again-f,"Hi babe! I had so much fun baking this holiday season, thank you again for your contribution. I hope you’ll enjoy watching a little oily belly 😘 a new chocolate chip cookie recipe!",,needs mapping,2026-01-10,2026-01-10,2026-01-10,OF message sent date,medium,message date,supplemental native OF message stats,,0.0,0.0,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-1f941b9117d7e64a,"You have no idea how much your generosity meant to me. Your contribution went beyond helping me get a new mixer. You made me feel adored, 🤤 and motivated to stuff myself silly with sweets this holiday season! This video is my thank-you for",unmapped:onlyfans:you-have-no-idea-how-much-your-generosity-meant-to-me-your-contributio,"You have no idea how much your generosity meant to me. Your contribution went beyond helping me get a new mixer. You made me feel adored, 🤤 and motivated to stuff myself silly with sweets this holiday season! This video is my thank-you for",,needs mapping,2025-12-05,2025-12-05,2025-12-05,OF message sent date,medium,message date,supplemental native OF message stats,,0.0,0.0,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-e9323ef8aecae8d3,"You have no idea how much your generosity meant to me! Your contribution went beyond helping me get a new mixer. You made me feel adored, 🤤 and motivated to stuff myself silly with sweets this holiday season! This video is my thank-you for",unmapped:onlyfans:you-have-no-idea-how-much-your-generosity-meant-to-me-your-contributio,"You have no idea how much your generosity meant to me! Your contribution went beyond helping me get a new mixer. You made me feel adored, 🤤 and motivated to stuff myself silly with sweets this holiday season! This video is my thank-you for",,needs mapping,2025-12-05,2025-12-05,2025-12-05,OF message sent date,medium,message date,supplemental native OF message stats,,0.0,0.0,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-25b34cb3f527f439,"Hey love! We chatted about your interest in a custom video a while back, and I’m thrilled to let you know that I’m launching a new custom request form! Go to https://form.jotform.com/253026005926047 to fifillll it out and submit your reques",unmapped:onlyfans:hey-love-we-chatted-about-your-interest-in-a-custom-video-a-while-back,"Hey love! We chatted about your interest in a custom video a while back, and I’m thrilled to let you know that I’m launching a new custom request form! Go to https://form.jotform.com/253026005926047 to fifillll it out and submit your reques",,needs mapping,2025-11-12,2025-11-12,2025-11-12,OF message sent date,medium,message date,supplemental native OF message stats,,0.0,0.0,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-82611871d73090b1,💜 This video you purchased now has an updated version! Thank you for supporting my work!,unmapped:onlyfans:this-video-you-purchased-now-has-an-updated-version-thank-you-for-supp,💜 This video you purchased now has an updated version! Thank you for supporting my work!,,needs mapping,2023-09-02,2023-09-02,2023-09-02,OF message sent date,medium,message date,supplemental native OF message stats,,0.0,0.0,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-6dabd806e5495246,"Hi love! You purchased this video a while ago, but I have an updated version that's a little higher quality and wanted to make sure you got it!",unmapped:onlyfans:hi-love-you-purchased-this-video-a-while-ago-but-i-have-an-updated-ver,"Hi love! You purchased this video a while ago, but I have an updated version that's a little higher quality and wanted to make sure you got it!",,needs mapping,2023-08-30,2023-08-30,2023-08-30,OF message sent date,medium,message date,supplemental native OF message stats,,0.0,0.0,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-1356917b4c5080e0,"🤤 💜 Thank you so much babe! Your support helped me upgrade to something even bigger and better, which means treats for me! This 😘 clusively for those who came through for me, I hope you enjoy every second.",unmapped:onlyfans:thank-you-so-much-babe-your-support-helped-me-upgrade-to-something-eve,"🤤 💜 Thank you so much babe! Your support helped me upgrade to something even bigger and better, which means treats for me! This 😘 clusively for those who came through for me, I hope you enjoy every second.",,needs mapping,2025-12-05,2025-12-05,2025-12-05,OF message sent date,medium,message date,supplemental native OF message stats,,0.0,0.0,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-6bd5449cca638cb5,💜 There's an updated version of this video you purchased! Thank you so much and enjoy!,unmapped:onlyfans:there-s-an-updated-version-of-this-video-you-purchased-thank-you-so-mu,💜 There's an updated version of this video you purchased! Thank you so much and enjoy!,,needs mapping,2023-09-03,2023-09-03,2023-09-03,OF message sent date,medium,message date,supplemental native OF message stats,,0.0,0.0,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-d6e45b41942f6164,Hi love! You purchased this video a while ago and I now have a higher quality version available. I wanted to make sure you get it!,unmapped:onlyfans:hi-love-you-purchased-this-video-a-while-ago-and-i-now-have-a-higher-q,Hi love! You purchased this video a while ago and I now have a higher quality version available. I wanted to make sure you get it!,,needs mapping,2023-08-30,2023-08-30,2023-08-30,OF message sent date,medium,message date,supplemental native OF message stats,,0.0,0.0,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF mass message,pdf-message-373b34715760f273,OnlyFans message 46,unmapped:onlyfans:onlyfans-message-46,OnlyFans message 46,,needs mapping,2024-11-18,2024-11-18,2024-11-18,OF message sent date,medium,message date,supplemental native OF message stats,,0.0,0.0,2026-07-04_19-56-54_onlyfans_native_messages_pdf_Statistics 1 — OnlyFans.json
OnlyFans,OF post,pdf-post-51b0002faed7cb12,Would you fuck me in the morning?,Video 0209,Morning SSBBW Fuck POV Solo,Video,OF caption inferred,2024-01-16,2024-01-16,2024-01-16,OF post date,medium,post date,supplemental native OF post stats,108.0,1726.92,1381.54,2026-07-04_19-56-53_onlyfans_native_posts_pdf_Statistics — OnlyFans.json
OnlyFans,OF post,pdf-post-5446422e2cd11bb2,Your feedee wife decided she's had enough and wants to stop gaining! But you fuck her so good it reminds her why she gained for you in the 🥵,Video 0261,Wife Wants to Stop Gaining the Reboot,Video,OF caption inferred,2025-04-17,2025-04-17,2025-04-17,OF post date,medium,post date,supplemental native OF post stats,68.0,1515.32,1212.26,2026-07-04_19-56-53_onlyfans_native_posts_pdf_Statistics — OnlyFans.json
OnlyFans,OF post,pdf-post-85cf01660fc0a1da,🥵 🍑 These tight leggings look so much better ripped open! Watch me fuck this fat pussy until I cum!,unmapped:onlyfans:these-tight-leggings-look-so-much-better-ripped-open-watch-me-fuck-thi,🥵 🍑 These tight leggings look so much better ripped open! Watch me fuck this fat pussy until I cum!,,needs mapping,2025-04-28,2025-04-28,2025-04-28,OF post date,medium,post date,supplemental native OF post stats,69.0,1379.31,1103.45,2026-07-04_19-56-53_onlyfans_native_posts_pdf_Statistics — OnlyFans.json
OnlyFans,OF post,pdf-post-02c1d292ae1e15e7,"Your neighbor comes over to hang out and watch a movie, but she reveals she wants something more! She wants you to fill her fat pussy 🥵 pregnant!",unmapped:onlyfans:your-neighbor-comes-over-to-hang-out-and-watch-a-movie-but-she-reveals,"Your neighbor comes over to hang out and watch a movie, but she reveals she wants something more! She wants you to fill her fat pussy 🥵 pregnant!",,needs mapping,2025-09-15,2025-09-15,2025-09-15,OF post date,medium,post date,supplemental native OF post stats,60.0,1259.4,1007.52,2026-07-04_19-56-53_onlyfans_native_posts_pdf_Statistics — OnlyFans.json
OnlyFans,OF post,pdf-post-066c9d5328077e55,"😍 You weren't expecting your blind date to be so huge! I'm stuffing my face and chugging soda until this belly is nice and bloated! Unlock 💨 🤤 burps and for the first time ever, I'll be farting right in your face!",unmapped:onlyfans:you-weren-t-expecting-your-blind-date-to-be-so-huge-i-m-stuffing-my-fa,"😍 You weren't expecting your blind date to be so huge! I'm stuffing my face and chugging soda until this belly is nice and bloated! Unlock 💨 🤤 burps and for the first time ever, I'll be farting right in your face!",,needs mapping,2025-08-15,2025-08-15,2025-08-15,OF post date,medium,post date,supplemental native OF post stats,33.0,1154.67,923.74,2026-07-04_19-56-53_onlyfans_native_posts_pdf_Statistics — OnlyFans.json
OnlyFans,OF post,pdf-post-741e74be0e778698,"Your fat co-worker has been stealing lunches and work and you've plotted your revenge - a cursed cake worth a million calories. Watch as 🎂 💥 keep shoving bite after messy bite in my face until I'm busting my buttons, breaking chairs, and fi",unmapped:onlyfans:your-fat-co-worker-has-been-stealing-lunches-and-work-and-you-ve-plott,"Your fat co-worker has been stealing lunches and work and you've plotted your revenge - a cursed cake worth a million calories. Watch as 🎂 💥 keep shoving bite after messy bite in my face until I'm busting my buttons, breaking chairs, and fi",,needs mapping,2025-10-25,2025-10-25,2025-10-25,OF post date,medium,post date,supplemental native OF post stats,34.0,956.66,765.33,2026-07-04_19-56-53_onlyfans_native_posts_pdf_Statistics — OnlyFans.json
OnlyFans,OF post,pdf-post-995bd834bcc467a9,"Your wife is in complete denial of her weight gain, but comes to accept it once she realizes you think it’s hot! Now all she wants is for you 🥵 all her sexy new fat!",Video 0232,Your Wife Accidentally Gains,Video,OF caption inferred,2024-05-21,2024-05-21,2024-05-21,OF post date,medium,post date,supplemental native OF post stats,42.0,923.58,738.86,2026-07-04_19-56-53_onlyfans_native_posts_pdf_Statistics — OnlyFans.json
OnlyFans,OF post,pdf-post-fa3d42b887d74485,💦 🤤 Nothing hotter than a girl who squirts on the first date!,Video 0225,Squirting on the First Date,Video,OF caption inferred,2024-05-02,2024-05-02,2024-05-02,OF post date,medium,post date,supplemental native OF post stats,39.0,857.61,686.09,2026-07-04_19-56-53_onlyfans_native_posts_pdf_Statistics — OnlyFans.json
OnlyFans,OF post,pdf-post-d9e64cd13449f444,"😈 I haven’t showered in a couple days and now I’m making you worship my fat, sweaty, stinky ass!",Video 0228,Worship My Sweaty Ass,Video,OF caption inferred,2024-05-02,2024-05-02,2024-05-02,OF post date,medium,post date,supplemental native OF post stats,41.0,819.59,655.67,2026-07-04_19-56-53_onlyfans_native_posts_pdf_Statistics — OnlyFans.json
